,Ticker,Hurst Exponent,t_statistic,p_value
85,CLX,0.5417906616501692,1.6416483740788368,0.1006628963979801
86,CMCSA,0.539069553615861,1.5347560109569214,0.12484377179431516
87,CME,0.5395636923609367,1.5541670955244156,0.12014456407592045
88,CMG,0.592869189931406,3.648148859885163,0.0002641365911970617
89,CMI,0.5438338920607944,1.7219119006424952,0.08508547884784856
90,CMS,0.526426125682887,1.0380885237872004,0.29922884380660797
91,CNC,0.5474887465060984,1.8654843070296965,0.06211354985229933
92,CNP,0.5202007238548765,0.7935381772410698,0.4274643355373309
93,COF,0.5507637111840988,1.9941336326568093,0.04613745261154967
94,COO,0.5418999949766802,1.6459432780265624,0.09977543762517116
95,COP,0.5628380342808402,2.468445167750387,0.013570144044637189
96,COR,0.5460841356562565,1.810307455867133,0.07024812147328707
97,COST,0.5694422347017682,2.727875730823641,0.006374361684454932
98,CPAY,0.5596766619880406,2.344258053227603,0.01906497552534625
99,CPB,0.5361714535269387,1.420910929040693,0.1553426553479662
100,CPRT,0.570271855253285,2.760465433300736,0.005771906570783969
101,CPT,0.524842851647665,0.9758933073677678,0.3291173390259239
102,CRL,0.5470809628377512,1.8494654796246202,0.06439062797861173
103,CRM,0.548568145743183,1.9078859808145099,0.05640595461528175
104,CSCO,0.565780357062405,2.5840274346885184,0.009765402615142138
105,CSGP,0.5550234720913091,2.1614683742271903,0.030659177384759095
106,CSX,0.5461743781936318,1.813852422826381,0.06970044917713536
